idx,sentence,followup,stype,ftype,OP1,OP1_type,OP2,OP2_type,ambiguity,question_type
143,each dog held the rock. The answer to the question: How many rocks were held? is,many rocks,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
144,every woman spied the hat. The answer to the question: How many hats were spied? is,one hat,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
144,every woman spied the hat. The answer to the question: How many hats were spied? is,many hats,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
145,every girl picked up the pair of ovenmitts. The answer to the question: How many ovenmitts were picked_up? is,one ovenmitts,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
145,every girl picked up the pair of ovenmitts. The answer to the question: How many ovenmitts were picked_up? is,many ovenmitts,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
146,each bird saw the pair of ovenmitts. The answer to the question: How many ovenmitts were saw? is,one ovenmitts,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
146,each bird saw the pair of ovenmitts. The answer to the question: How many ovenmitts were saw? is,many ovenmitts,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
147,each man grabbed the bird. The answer to the question: How many birds were grabbed? is,one bird,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
147,each man grabbed the bird. The answer to the question: How many birds were grabbed? is,many birds,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
148,each fish spotted the camera. The answer to the question: How many cameras were spotted? is,one camera,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
148,each fish spotted the camera. The answer to the question: How many cameras were spotted? is,many cameras,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
149,each cow held the boy. The answer to the question: How many boys were held? is,one boy,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
149,each cow held the boy. The answer to the question: How many boys were held? is,many boys,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
150,every woman grabbed the pair of pants. The answer to the question: How many pants were grabbed? is,one pants,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
150,every woman grabbed the pair of pants. The answer to the question: How many pants were grabbed? is,many pants,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
151,each woman saw the bird. The answer to the question: How many birds were saw? is,one bird,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
151,each woman saw the bird. The answer to the question: How many birds were saw? is,many birds,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
152,every boy picked up the cup. The answer to the question: How many cups were picked_up? is,one cup,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
152,every boy picked up the cup. The answer to the question: How many cups were picked_up? is,many cups,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
153,every bird observed the spyglass. The answer to the question: How many spyglass were observed? is,one spyglass,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
153,every bird observed the spyglass. The answer to the question: How many spyglass were observed? is,many spyglass,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
154,each girl spied the pair of binoculars. The answer to the question: How many binoculars were spied? is,one binoculars,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
154,each girl spied the pair of binoculars. The answer to the question: How many binoculars were spied? is,many binoculars,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
155,each fish saw the pair of mittens. The answer to the question: How many mittens were saw? is,one mittens,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
155,each fish saw the pair of mittens. The answer to the question: How many mittens were saw? is,many mittens,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
156,each fish spied the dog. The answer to the question: How many dogs were spied? is,one dog,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
156,each fish spied the dog. The answer to the question: How many dogs were spied? is,many dogs,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
157,every cat observed the crayon. The answer to the question: How many crayons were observed? is,one crayon,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
157,every cat observed the crayon. The answer to the question: How many crayons were observed? is,many crayons,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
158,each fish observed the camera. The answer to the question: How many cameras were observed? is,one camera,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
158,each fish observed the camera. The answer to the question: How many cameras were observed? is,many cameras,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
159,each elephant lifted the boy. The answer to the question: How many boys were lifted? is,one boy,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
159,each elephant lifted the boy. The answer to the question: How many boys were lifted? is,many boys,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
160,every cat observed the pair of mittens. The answer to the question: How many mittens were observed? is,one mittens,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
160,every cat observed the pair of mittens. The answer to the question: How many mittens were observed? is,many mittens,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
161,every boy held the hat. The answer to the question: How many hats were held? is,one hat,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
161,every boy held the hat. The answer to the question: How many hats were held? is,many hats,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
162,every cat held the bird. The answer to the question: How many birds were held? is,one bird,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
162,every cat held the bird. The answer to the question: How many birds were held? is,many birds,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
163,each cat lifted the pair of gloves. The answer to the question: How many gloves were lifted? is,one gloves,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
163,each cat lifted the pair of gloves. The answer to the question: How many gloves were lifted? is,many gloves,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
164,every elephant spotted the table. The answer to the question: How many tables were spotted? is,one table,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
164,every elephant spotted the table. The answer to the question: How many tables were spotted? is,many tables,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
165,every dog grabbed the fish. The answer to the question: How many fishs were grabbed? is,one fish,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
165,every dog grabbed the fish. The answer to the question: How many fishs were grabbed? is,many fishs,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
166,every elephant picked up the hat. The answer to the question: How many hats were picked_up? is,one hat,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
166,every elephant picked up the hat. The answer to the question: How many hats were picked_up? is,many hats,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
167,every boy spotted the cat. The answer to the question: How many cats were spotted? is,one cat,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
167,every boy spotted the cat. The answer to the question: How many cats were spotted? is,many cats,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
168,each elephant held a set of pyjamas. The answer to the question: How many pyjamas were held? is,one pyjamas,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
168,each elephant held a set of pyjamas. The answer to the question: How many pyjamas were held? is,many pyjamas,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
169,each woman grabbed the pair of pants. The answer to the question: How many pants were grabbed? is,one pants,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
169,each woman grabbed the pair of pants. The answer to the question: How many pants were grabbed? is,many pants,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
170,each cat held the rock. The answer to the question: How many rocks were held? is,one rock,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
170,each cat held the rock. The answer to the question: How many rocks were held? is,many rocks,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
171,every boy picked up the telescope. The answer to the question: How many telescopes were picked_up? is,one telescope,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
171,every boy picked up the telescope. The answer to the question: How many telescopes were picked_up? is,many telescopes,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
172,each girl grabbed the fish. The answer to the question: How many fishs were grabbed? is,one fish,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
172,each girl grabbed the fish. The answer to the question: How many fishs were grabbed? is,many fishs,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
173,each man held the pair of binoculars. The answer to the question: How many binoculars were held? is,one binoculars,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
173,each man held the pair of binoculars. The answer to the question: How many binoculars were held? is,many binoculars,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
174,every bird observed the telescope. The answer to the question: How many telescopes were observed? is,one telescope,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
174,every bird observed the telescope. The answer to the question: How many telescopes were observed? is,many telescopes,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
175,every cow picked up the pair of mittens. The answer to the question: How many mittens were picked_up? is,one mittens,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
175,every cow picked up the pair of mittens. The answer to the question: How many mittens were picked_up? is,many mittens,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
176,every cow held the pair of pants. The answer to the question: How many pants were held? is,one pants,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
176,every cow held the pair of pants. The answer to the question: How many pants were held? is,many pants,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
177,every fish observed the woman. The answer to the question: How many womans were observed? is,one woman,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
177,every fish observed the woman. The answer to the question: How many womans were observed? is,many womans,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
178,every elephant held the pair of pants. The answer to the question: How many pants were held? is,one pants,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
178,every elephant held the pair of pants. The answer to the question: How many pants were held? is,many pants,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
179,each man observed the girl. The answer to the question: How many girls were observed? is,one girl,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
179,each man observed the girl. The answer to the question: How many girls were observed? is,many girls,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
180,each fish picked up a set of pyjamas. The answer to the question: How many pyjamas were picked_up? is,one pyjamas,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
180,each fish picked up a set of pyjamas. The answer to the question: How many pyjamas were picked_up? is,many pyjamas,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
181,each girl grabbed the pair of binoculars. The answer to the question: How many binoculars were grabbed? is,one binoculars,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
181,each girl grabbed the pair of binoculars. The answer to the question: How many binoculars were grabbed? is,many binoculars,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
182,every cow spied the pair of ovenmitts. The answer to the question: How many ovenmitts were spied? is,one ovenmitts,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
182,every cow spied the pair of ovenmitts. The answer to the question: How many ovenmitts were spied? is,many ovenmitts,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
183,each elephant spied the pair of binoculars. The answer to the question: How many binoculars were spied? is,one binoculars,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
183,each elephant spied the pair of binoculars. The answer to the question: How many binoculars were spied? is,many binoculars,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
184,each cow spotted the man. The answer to the question: How many mans were spotted? is,one man,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
184,each cow spotted the man. The answer to the question: How many mans were spotted? is,many mans,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
185,every dog picked up the telescope. The answer to the question: How many telescopes were picked_up? is,one telescope,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
185,every dog picked up the telescope. The answer to the question: How many telescopes were picked_up? is,many telescopes,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
186,every elephant grabbed the hat. The answer to the question: How many hats were grabbed? is,one hat,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
186,every elephant grabbed the hat. The answer to the question: How many hats were grabbed? is,many hats,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
187,every cat saw the sweater. The answer to the question: How many sweaters were saw? is,one sweater,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
187,every cat saw the sweater. The answer to the question: How many sweaters were saw? is,many sweaters,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
188,every girl observed the dog. The answer to the question: How many dogs were observed? is,one dog,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
188,every girl observed the dog. The answer to the question: How many dogs were observed? is,many dogs,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
189,every girl observed the bird. The answer to the question: How many birds were observed? is,one bird,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
189,every girl observed the bird. The answer to the question: How many birds were observed? is,many birds,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
190,every girl observed the pair of binoculars. The answer to the question: How many binoculars were observed? is,one binoculars,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
190,every girl observed the pair of binoculars. The answer to the question: How many binoculars were observed? is,many binoculars,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
191,each elephant spotted the pair of gloves. The answer to the question: How many gloves were spotted? is,one gloves,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
191,each elephant spotted the pair of gloves. The answer to the question: How many gloves were spotted? is,many gloves,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
192,every girl spied the bird. The answer to the question: How many birds were spied? is,one bird,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
192,every girl spied the bird. The answer to the question: How many birds were spied? is,many birds,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
193,each woman spotted the girl. The answer to the question: How many girls were spotted? is,one girl,Sc,F1,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
193,each woman spotted the girl. The answer to the question: How many girls were spotted? is,many girls,Sc,F2,NA_CONTROL,NA_CONTROL,NA_CONTROL,NA_CONTROL,unambi,scope
